gene,pvalue,logFC
G7439,0.03980403508873196,-0.29164328054221045
G3994,0.04002145821925236,-0.2888621873353481
G5889,0.04009342592823947,-0.2892998768178492
G7408,0.04025184853824509,0.291980182634344
G2298,0.04041166603547816,-0.2912356708522975
G5118,0.040416198317960055,-0.2908557412312142
G7610,0.04053353473772335,0.2864159867499954
G3336,0.041005459032945446,-0.2902737206029283
G5161,0.04104757037005756,-0.2872130928546132
G2286,0.04131158711974603,-0.2871441484743007
G3409,0.041577411675767034,0.2894988144145727
G7941,0.04182126905520967,0.2908073817583787
G2990,0.0418586456059266,-0.28762353477179625
G5083,0.042265264638126854,0.2849199260403252
G3888,0.0425220266588628,-0.2855957844243022
G7410,0.04270209315227848,0.28498347663906165
G6443,0.04295761461665249,0.2856119031050741
G4100,0.04299663518307749,0.2883137189658818
G2600,0.043410585001867466,0.2862308752341653
G4688,0.043575443075669,0.28493386094685813
G2560,0.04372307783614397,0.28511510849625166
G2662,0.04375562211082993,-0.2821475258033639
G1869,0.043904538231026635,0.2865543405361497
G1390,0.043978918648473114,-0.28729000338288946
G1362,0.04403602525002234,-0.2811808589045559
G117,0.04413704491400656,-0.2851969881909173
G4097,0.04429062646451078,-0.28171757377288387
G5679,0.04432197925540707,-0.2838497029944646
G6255,0.044374032992054065,0.2841367657096607
G4298,0.044474663843308046,-0.2841546372950435
G337,0.04450582969431808,-0.28578885033787793
G3440,0.04484517255101385,-0.28476461539731807
G509,0.0450071470133828,0.2818935253358825
G6610,0.04512941785726311,-0.282003766854968
G3593,0.0451504770323607,0.28018100071824814
G4467,0.04527780226972232,0.28090241227956825
G2190,0.04552209227008655,-0.28402950177264386
G2884,0.04592146211748766,0.2822116942814873
G5880,0.04595679186175607,-0.2814117442854426
G709,0.04616577759410025,-0.2832731382385668
G4243,0.04645934708932405,-0.2844556705433323
G3721,0.04647212585296333,-0.28074587075147034
G5938,0.04654956372940336,0.2816619806254772
G4739,0.046555005156639476,-0.28166210951141446
G1414,0.0470114735725343,-0.2795485899147525
G816,0.0470747367596317,-0.280708452447732
G3420,0.04707598040409415,-0.2784760938721041
G7287,0.04709579852240852,-0.27943669267048643
G5822,0.047105164912267024,-0.28082391269653145
G7789,0.04710915559633055,-0.27958324501994253
G502,0.04718513755231631,-0.28036883174927335
G5820,0.04721280754586536,0.2822432774639302
G268,0.047486238272669005,-0.27928127658565843
G256,0.04775274478455429,-0.28014846967534895
G186,0.04796421823615423,-0.28026321286890626
G4882,0.04801003306393804,0.2792305264267624
G2338,0.04807164120123003,-0.279163845832257
G1257,0.04817694306806421,0.27992124811394037
G2379,0.048225593826805156,-0.27969965770598515
G3797,0.048230131345934006,0.27804744312176743
G3180,0.04831157516586949,-0.2804469466897213
G2596,0.04843913925604119,0.2800896881545882
G5067,0.048562531848958625,0.27973570994587593
G7683,0.04879593750259331,-0.2794688320155777
G2501,0.048898930898663304,-0.2807431085856431
G1787,0.04893310182475479,0.281199940814081
G5300,0.04917184972263235,0.2792071556468846
G6466,0.04932377064881187,-0.27916110602033706
G6742,0.04947520934182525,-0.277533604673063
G5750,0.04954667785706387,-0.2808733446800572
G2313,0.04959100486656441,0.2761047794011383
G6754,0.04962789758384107,-0.28327935981375796
G1114,0.049638023673651825,-0.27586961553835515
G7106,0.049702919439120634,0.27797692557428055
G2209,0.049775044311014205,0.2802506351233507
G2308,0.04985834959626364,0.27663061069397654
G4301,0.04990503674321009,0.2752412625209155
G3525,0.04998917844709825,-0.27754584371012714
G6670,0.05027170812448708,-0.2769453570779132
G2158,0.0505178227741824,0.2756688512757255
G6690,0.05067930762460302,-0.27687048909233625
G7979,0.050755232107883234,0.27437225343433985
G7467,0.050891363739082505,0.2773794057186486
G1745,0.05115947277471867,0.2736826707738135
G6034,0.0515115277725989,-0.2740625222508667
G6340,0.05166096364169511,0.2747992823868821
G5572,0.052561562851327175,0.2760547402558837
G553,0.05264495515210518,0.2711756811054719
G6144,0.0526528806598326,0.27439382236201987
G4909,0.05292574664789523,0.27448284301686243
G452,0.05293653953828249,-0.2708693485311884
G2991,0.0529606827009,0.2738864870924663
G4590,0.05321988755988939,0.2783852654544091
G4007,0.053245862569485825,-0.2719541496350618
G7964,0.05330874650117288,-0.27266222568619913
G6593,0.05351505558220929,0.2733762319784879
G408,0.05354162262381335,0.2739884491256386
G5143,0.05358489695769058,0.2745874337537083
G4002,0.053712016416628865,-0.2727599035089794
G3648,0.053864939148005435,0.273885368731944
G1168,0.05405699737907092,-0.26888552819337774
G4160,0.05407169604186699,0.2747600951592375
G1235,0.0546764535978045,-0.2731016122387257
G432,0.05471374826373747,0.2713294080059747
G1861,0.05474550756792592,0.27399403635249275
G3313,0.05479571183368423,0.271521879617467
G1512,0.05488813328638273,-0.2731439891925584
G1247,0.055057458689884986,0.27195696260363456
G4136,0.055073203612564535,-0.27344782505150367
G7576,0.05516888794239154,0.274364378332067
G4722,0.05560069093118593,-0.27370380440976555
G7597,0.05573662821696505,0.27011578799784774
G7340,0.055919219441911444,-0.27233609144848103
G5646,0.05594699508809846,-0.2694182090061853
G2294,0.0559547322112612,-0.27108452092336494
G7502,0.05602160101143755,-0.27021206710382706
G6871,0.056249650081639825,-0.2681478544647635
G3762,0.056461314672028085,-0.27126422238180836
G7954,0.05650323833391911,-0.2692184842941071
G5466,0.05651261285826927,0.26821683196720814
G973,0.05652375953878273,0.2714199047937985
G3848,0.05655162105094669,-0.26950948678219755
G2203,0.056571721984316856,0.2701334176074413
G6301,0.05668843427569691,-0.2682572946295182
G4669,0.056927562763062586,-0.2700079366039971
G6625,0.05713740408711341,0.2709080591572524
G1533,0.057580998374635706,-0.2682436746323761
G7156,0.05778438247818015,0.26722020552408066
G4809,0.057924293166235874,-0.27017708987585776
G3096,0.05793107674010969,-0.26633946050961543
G2040,0.05800207826868076,-0.2681240751983123
G3031,0.058038588483598136,-0.2688799471959066
G5940,0.05818549503302909,-0.26838310768443674
G269,0.058223950956466076,-0.2707843877786831
G2879,0.05825560814261765,-0.26870000685145123
G7535,0.05829896491028259,-0.26671082565218096
G1674,0.058327269187724615,-0.26668100241918635
G1075,0.0584364157414433,-0.2651044408964177
G729,0.05872641898027955,-0.26725713387850325
G7433,0.05902018851461437,0.2649665882055958
G6796,0.059045198038530804,-0.2660291040844204
G5001,0.059198623610075274,-0.2674421566381771
G2420,0.059227140402372126,0.266032523976354
G3904,0.05991904257024164,0.2651434336833173
G4675,0.059962085060639526,-0.26450285017911546
G4534,0.06034055462786708,0.2655301377539163
G3735,0.06040235936257032,0.26169249356485025
G2131,0.06045766965884387,0.26801667225055165
G7972,0.06061690877598948,0.264038116953789
G623,0.06077228741034254,-0.2668359897733855
G964,0.06124806444714652,0.2653583978047029
G2176,0.06153218584544945,-0.26555563885358624
G251,0.061549101190111574,-0.2660091522731156
G3908,0.061654188775400826,-0.2658814799576712
G2388,0.06175989474854337,0.2641932620352566
G6409,0.061883393691693794,0.2676195484670425
G5299,0.06188714926667905,-0.26483546608091213
G4847,0.0619401227192959,-0.26393276323670545
G1083,0.061999566628853385,0.2661957007499179
G2626,0.06226603156980654,-0.26441368496918344
G6380,0.06276553431503035,-0.2653973518121276
G5221,0.06278103427254413,-0.26326379257854704
G1010,0.06282902752871679,0.2672999317732626
G4179,0.06284044096236617,-0.26087044275979343
G5909,0.06333782169811152,-0.26279299204681483
G7685,0.06347402732870688,-0.2607478976104667
G2898,0.06359425588334318,-0.2631513490531343
G1053,0.06371765305070008,0.2664830438440126
G873,0.06372672017657939,0.2642288365265121
G4690,0.0638203974741254,-0.2655671280304664
G399,0.06389438319537431,0.26076139045265023
G2877,0.06410938850609083,0.2630652242016832
G6769,0.06413422898489744,-0.26465282049767225
G5402,0.06420506603166448,0.26093172902189266
G4632,0.06451483208217515,-0.26031118311896984
G7999,0.06474832563317585,0.26038850668643476
G5757,0.06489048384939568,-0.2617818620354332
G6050,0.0649156078672647,-0.25991084470204645
G2288,0.06496462044746629,0.26386576457093663
G6979,0.06497050538897707,0.2607148427281175
G7184,0.06499494298072095,0.26427616304893353
G6960,0.06504122198549121,0.2621562723196697
G7498,0.06504614347616142,0.2608874618590024
G1314,0.06506801267523966,0.2615442364542717
G6283,0.06539898228091959,-0.26075490528487366
G3667,0.06542112405744381,0.2631700787402269
G1735,0.06577740962258233,0.25948327078720645
G3724,0.06579732658461537,0.2585242256527236
G3883,0.06599543597215081,0.2585960984507809
G2758,0.06622737211440076,-0.2572650861464123
G4392,0.06640146310962286,-0.2583396705702202
G2725,0.06656287299686786,-0.2592480479809101
G3918,0.06657186413590747,0.25653388454617376
G3142,0.06665787814826687,0.25883581093267516
G4562,0.06672346930092982,0.2578943118339632
G4826,0.06698279634131248,0.25968132479915307
G272,0.06705959740258072,0.259580383372209
G5057,0.06715177101027842,0.2573908429596384
G4642,0.0671551167231166,-0.2589442235710598
G4980,0.06732959205764667,0.25954779607618406
G6953,0.06733659503923292,-0.25951614053872085
G5062,0.06756596164888591,0.2586368789304251
G6323,0.06759147629827891,-0.25816569263714817
G3219,0.06765465115352454,-0.25870277082310567
G7565,0.06782035898177514,-0.25967542676080135
G4217,0.06789964479043134,0.2579926730224158
G7312,0.06791133558164798,-0.2559623932436179
G289,0.06791384691483696,-0.25958370273414516
G4386,0.06802028908177132,0.2555455229553067
G819,0.0681331648249783,-0.25770105915180075
G5233,0.06825123849776638,0.2592970502008355
G7773,0.06833901095724969,-0.25829496593262496
G5748,0.06845756389716652,-0.25904634136770915
G7428,0.06848976894156734,-0.25661213488921475
G6258,0.06872608669400149,0.25963733227684377
G4495,0.06874275435473456,-0.25584378081960457
G7235,0.06929855789029683,0.2576533775424119
G5435,0.06930847432707478,-0.25814445741005476
G1660,0.06933257856428471,-0.25790026494226675
G6468,0.06954772190863114,-0.25639794049188835
G3940,0.0697037937582138,0.25723321690522905
G7920,0.06996022716915302,0.2577288379786376
G6646,0.07011983219668762,-0.25701593358117125
G5081,0.07048363648567489,-0.258871602505704
G5754,0.07059652176256913,0.2568426288868151
G2013,0.07067634904808359,-0.25485944499168467
G6427,0.07078770432283114,0.2557137591272317
G6226,0.0710084389055464,-0.2581926215889907
G14,0.07103345883092672,0.25452795405234185
G7977,0.07125687137087983,-0.25581168930101317
G7396,0.0713105885104414,0.25291659097726954
G5558,0.07152830673557498,0.25268052624118303
G5165,0.07170959486090601,0.25545628662312
G7835,0.07176729245147324,-0.2549226226853246
G560,0.07187877887994552,-0.2527736584233395
G977,0.07231064253884498,0.25533633221561114
G2660,0.07231211359660264,-0.25574151209681656
G6868,0.0724064628220518,-0.2544062178267444
G3030,0.07259247705871223,0.2543901972955409
G145,0.07263383497661853,-0.2561804869113801
G1393,0.07272024794655138,-0.25695509438747755
G3682,0.07275736386477481,0.2547318182499329
G3852,0.07298739995566345,0.2536790482610397
G4065,0.0731615555024461,-0.252542445951539
G4574,0.0732306182902292,-0.2531378636516789
G2351,0.07330663992498077,0.25304835037408313
G6019,0.07335428249489105,-0.255655282906323
G3051,0.07338470256474044,-0.2522177315461346
G205,0.07357419301765679,0.25576891956906195
G7701,0.0739782864543952,-0.2518046514984043
G689,0.07423249822551477,-0.2531617839518798
G6093,0.07443136788648365,-0.25097901621255614
G5363,0.07443388644522597,0.2522412754878365
G5360,0.07465799466218903,-0.24956631199060875
G4369,0.07474069669321075,0.2525763639256946
G2617,0.07489086951307615,0.25278825334600374
G7634,0.0749574958672124,0.25198023287660654
G2793,0.07507720125153519,0.2530017364429066
G565,0.0750891396638101,0.2502049336642985
G4499,0.07555186997891615,-0.2508781826079843
G2729,0.07573841379143303,0.2510771014598947
G1747,0.0757869574292214,0.2523406774145183
G354,0.07584737040922325,-0.2502643314329078
G226,0.07637488422019097,-0.2506163107973588
G3463,0.07644906246557334,-0.25238200627101576
G7368,0.07663246273887143,0.2543482766614367
G4791,0.07705673257052686,0.2511242950838211
G2962,0.07707052895418266,0.24975462741554183
G3822,0.07710579309319064,-0.2505269043488417
G6208,0.07741919226495156,-0.24848921309577418
G307,0.07744220668835472,0.2513019051307668
G4364,0.07751326840044816,-0.25054422667277704
G2296,0.07754445213762831,-0.2509959470904216
G332,0.07782900017082767,-0.2502552942193954
G6401,0.07789721755586451,0.2488943432157214
G685,0.07795669163868954,-0.24785945288314118
G7477,0.07799553897747023,-0.2529636666100402
G1221,0.0782294507080534,0.24841441147213472
G5819,0.07839803945977179,-0.24740969755887246
G1315,0.07845223630214103,-0.24672313300028503
G3015,0.0785138716463525,-0.24689710300168374
G5710,0.07858781888116005,-0.24956268155710282
G7284,0.07861679941567191,0.24739869662700747
G7330,0.07863328876762814,0.24725488555214006
G4109,0.07864493306507911,0.24817075241976155
G2126,0.07865157019319265,-0.2495364456311277
G4571,0.07875865976170195,-0.2511795957408271
G3272,0.07889970096760399,-0.2509362951905708
G2768,0.07890712291617381,0.24896587209261964
G2599,0.0789571914856998,-0.2461753032879151
G6589,0.07955168153742714,0.2460692468488332
G7157,0.07961816404728266,0.24928714048941497
G7407,0.07973093911576687,0.24778322333056266
G807,0.07974392134966363,0.2488129276183496
G5817,0.07983490861892972,0.2485414239733108
G4312,0.07984582164317602,-0.24794768116361154
G4074,0.07988824448224491,-0.24751857579663053
G4986,0.07993996011447917,0.24922104313858376
G6730,0.08002616339283722,-0.2462495834436229
G4969,0.08024430535031339,-0.2475752850492792
G266,0.0803022968545488,0.24805414612988586
G6054,0.08032716339158681,0.2466389304705567
G5597,0.08043918343565286,-0.24810518613453458
G7902,0.08044001141464027,-0.2482038258169067
G4749,0.08046349249436283,-0.24943362991263984
G4151,0.08046473218998304,-0.24759813274910675
G73,0.08114788737031445,-0.2482105509583809
G657,0.08124394289045761,-0.2462211077371356
